('21-03-08 00:42:36.02926', 78, 52, 61, 56, 74, 65, 43, 47)
('21-03-08 00:42:36.05268', 83, 51, 64, 54, 70, 62, 45, 48)
('21-03-08 00:42:36.06722', 80, 42, 55, 56, 73, 62, 45, 51)
('21-03-08 00:42:36.08952', 77, 47, 58, 55, 77, 69, 43, 51)
('21-03-08 00:42:36.11182', 73, 50, 62, 53, 70, 66, 45, 46)
('21-03-08 00:42:36.12649', 54, 50, 67, 54, 64, 65, 43, 51)
('21-03-08 00:42:36.15328', 40, 55, 68, 50, 61, 72, 43, 51)
('21-03-08 00:42:36.17158', 38, 58, 67, 44, 59, 66, 43, 45)
('21-03-08 00:42:36.18679', 39, 58, 71, 43, 60, 55, 44, 49)
('21-03-08 00:42:36.20927', 45, 62, 73, 44, 67, 60, 43, 50)
('21-03-08 00:42:36.23249', 48, 64, 66, 42, 70, 56, 49, 43)
('21-03-08 00:42:36.24787', 51, 62, 59, 44, 68, 49, 48, 44)
('21-03-08 00:42:36.27783', 57, 62, 61, 47, 68, 60, 47, 50)
('21-03-08 00:42:36.29316', 56, 63, 52, 50, 62, 75, 48, 45)
('21-03-08 00:42:36.31432', 50, 66, 45, 49, 60, 75, 51, 47)
('21-03-08 00:42:36.33678', 52, 66, 48, 52, 59, 75, 46, 54)
('21-03-08 00:42:36.35208', 48, 69, 51, 55, 61, 74, 48, 52)
('21-03-08 00:42:36.37547', 48, 69, 51, 53, 68, 70, 46, 53)
('21-03-08 00:42:36.39831', 68, 70, 53, 50, 71, 53, 46, 57)
('21-03-08 00:42:36.42013', 96, 81, 74, 52, 77, 60, 45, 57)
('21-03-08 00:42:36.43421', 179, 85, 71, 53, 84, 74, 51, 53)
('21-03-08 00:42:36.45677', 189, 86, 69, 50, 86, 78, 47, 57)
('21-03-08 00:42:36.47218', 190, 88, 70, 52, 81, 76, 47, 50)
('21-03-08 00:42:36.49659', 190, 93, 69, 54, 83, 80, 48, 54)
('21-03-08 00:42:36.52090', 183, 81, 52, 53, 75, 74, 45, 52)
('21-03-08 00:42:36.53556', 106, 80, 54, 52, 70, 64, 39, 55)
('21-03-08 00:42:36.56680', 92, 90, 52, 51, 71, 66, 40, 50)
('21-03-08 00:42:36.58640', 90, 91, 58, 52, 72, 65, 42, 54)
('21-03-08 00:42:36.59502', 82, 84, 58, 50, 72, 60, 37, 49)
('21-03-08 00:42:36.61469', 80, 83, 52, 50, 72, 59, 37, 53)
('21-03-08 00:42:36.63773', 91, 81, 61, 49, 69, 92, 35, 56)
('21-03-08 00:42:36.65238', 87, 73, 80, 49, 64, 127, 44, 58)
('21-03-08 00:42:36.67432', 106, 100, 87, 46, 68, 141, 45, 64)
('21-03-08 00:42:36.69675', 110, 111, 97, 48, 73, 151, 50, 61)
('21-03-08 00:42:36.71134', 128, 125, 98, 52, 77, 156, 52, 59)
('21-03-08 00:42:36.73386', 132, 130, 93, 59, 84, 139, 53, 52)
('21-03-08 00:42:36.75716', 140, 138, 81, 59, 86, 110, 48, 51)
('21-03-08 00:42:36.77189', 133, 122, 74, 64, 84, 93, 47, 44)
('21-03-08 00:42:36.79480', 126, 112, 59, 63, 81, 81, 46, 51)
('21-03-08 00:42:36.81625', 119, 97, 65, 63, 77, 69, 46, 51)
('21-03-08 00:42:36.83238', 162, 95, 70, 56, 74, 70, 47, 52)
('21-03-08 00:42:36.85497', 164, 98, 72, 59, 79, 71, 49, 54)
('21-03-08 00:42:36.88595', 167, 101, 69, 57, 76, 77, 52, 53)
('21-03-08 00:42:36.89270', 173, 107, 74, 60, 83, 74, 51, 49)
('21-03-08 00:42:36.91378', 169, 105, 70, 59, 91, 82, 49, 48)
('21-03-08 00:42:36.93710', 140, 99, 77, 59, 89, 96, 47, 52)
('21-03-08 00:42:36.95194', 144, 77, 76, 54, 92, 91, 44, 49)
('21-03-08 00:42:36.97538', 138, 68, 73, 55, 90, 101, 45, 50)
('21-03-08 00:42:36.99755', 164, 80, 81, 54, 88, 134, 45, 50)
('21-03-08 00:42:37.02005', 179, 106, 98, 59, 89, 133, 49, 64)
('21-03-08 00:42:37.03381', 178, 141, 90, 60, 91, 123, 53, 63)
('21-03-08 00:42:37.05818', 195, 149, 84, 60, 83, 130, 53, 63)
('21-03-08 00:42:37.07973', 207, 156, 85, 59, 89, 123, 56, 62)
('21-03-08 00:42:37.09467', 217, 145, 72, 56, 87, 86, 56, 62)
('21-03-08 00:42:37.11626', 221, 129, 46, 50, 83, 81, 54, 46)
('21-03-08 00:42:37.14083', 239, 92, 47, 47, 79, 80, 56, 46)
('21-03-08 00:42:37.15416', 225, 76, 55, 50, 78, 69, 57, 46)
('21-03-08 00:42:37.17802', 215, 61, 69, 50, 78, 62, 50, 46)
('21-03-08 00:42:37.19946', 187, 60, 72, 54, 77, 59, 49, 44)
('21-03-08 00:42:37.21432', 162, 63, 70, 54, 73, 62, 47, 44)
('21-03-08 00:42:37.24584', 118, 65, 75, 55, 75, 70, 42, 43)
('21-03-08 00:42:37.26102', 111, 67, 74, 51, 75, 73, 48, 41)
('21-03-08 00:42:37.27506', 136, 72, 61, 53, 74, 81, 48, 51)
('21-03-08 00:42:37.29823', 141, 81, 60, 50, 67, 82, 50, 85)
('21-03-08 00:42:37.32066', 148, 85, 65, 51, 67, 99, 62, 129)
('21-03-08 00:42:37.33431', 150, 98, 69, 52, 65, 108, 62, 139)
('21-03-08 00:42:37.35742', 146, 97, 78, 56, 73, 110, 55, 144)
('21-03-08 00:42:37.37981', 122, 103, 80, 57, 74, 158, 60, 141)
('21-03-08 00:42:37.39400', 113, 110, 92, 56, 77, 192, 58, 128)
('21-03-08 00:42:37.41795', 115, 123, 98, 61, 92, 187, 53, 103)
('21-03-08 00:42:37.43953', 116, 118, 94, 65, 104, 185, 54, 95)
('21-03-08 00:42:37.45428', 140, 127, 86, 63, 105, 183, 58, 95)
('21-03-08 00:42:37.47783', 155, 121, 83, 61, 104, 142, 50, 98)
('21-03-08 00:42:37.49981', 160, 109, 69, 61, 110, 112, 51, 97)
('21-03-08 00:42:37.51483', 158, 114, 59, 56, 106, 129, 47, 87)
('21-03-08 00:42:37.53636', 178, 170, 52, 53, 124, 264, 46, 102)
('21-03-08 00:42:37.56051', 202, 185, 49, 56, 130, 330, 43, 130)
('21-03-08 00:42:37.58227', 194, 191, 63, 66, 143, 339, 61, 131)
('21-03-08 00:42:37.59656', 185, 198, 67, 70, 143, 338, 65, 130)
('21-03-08 00:42:37.61977', 177, 186, 69, 71, 143, 331, 62, 124)
('21-03-08 00:42:37.63421', 150, 130, 69, 73, 128, 240, 61, 110)
('21-03-08 00:42:37.65851', 79, 110, 67, 71, 118, 143, 63, 85)
('21-03-08 00:42:37.68179', 67, 97, 58, 60, 101, 117, 48, 84)
('21-03-08 00:42:37.69671', 62, 93, 52, 52, 95, 101, 45, 85)
('21-03-08 00:42:37.71723', 60, 92, 45, 49, 90, 92, 47, 83)
('21-03-08 00:42:37.73925', 56, 97, 45, 48, 74, 69, 44, 82)
('21-03-08 00:42:37.75418', 48, 87, 50, 47, 72, 48, 43, 60)
('21-03-08 00:42:37.77774', 42, 81, 47, 56, 70, 76, 41, 56)
('21-03-08 00:42:37.79969', 42, 74, 49, 60, 70, 89, 38, 52)
('21-03-08 00:42:37.81575', 49, 70, 49, 63, 65, 93, 35, 57)
('21-03-08 00:42:37.83672', 54, 73, 51, 60, 77, 144, 40, 59)
('21-03-08 00:42:37.85912', 61, 75, 55, 61, 85, 170, 44, 70)
('21-03-08 00:42:37.87403', 67, 83, 53, 51, 89, 161, 46, 72)
('21-03-08 00:42:37.89880', 73, 87, 55, 50, 89, 165, 47, 75)
('21-03-08 00:42:37.91950', 79, 97, 53, 54, 93, 166, 48, 75)
('21-03-08 00:42:37.94243', 81, 93, 52, 53, 92, 128, 54, 75)
('21-03-08 00:42:37.95637', 87, 94, 49, 54, 83, 103, 50, 67)
('21-03-08 00:42:37.97896', 84, 93, 54, 56, 82, 108, 52, 67)
('21-03-08 00:42:38.00259', 89, 92, 51, 58, 85, 97, 55, 64)
('21-03-08 00:42:38.01795', 79, 82, 54, 50, 78, 93, 55, 61)
('21-03-08 00:42:38.03948', 75, 80, 59, 47, 73, 97, 48, 62)
('21-03-08 00:42:38.06226', 62, 78, 55, 42, 74, 89, 49, 60)
('21-03-08 00:42:38.07759', 64, 76, 51, 45, 68, 79, 46, 57)
('21-03-08 00:42:38.09925', 50, 66, 52, 41, 65, 73, 41, 56)
('21-03-08 00:42:38.12250', 49, 71, 49, 45, 64, 71, 42, 56)
('21-03-08 00:42:38.13643', 49, 75, 43, 47, 66, 64, 43, 50)
('21-03-08 00:42:38.16080', 47, 67, 45, 47, 70, 58, 43, 56)
('21-03-08 00:42:38.18261', 43, 61, 50, 48, 72, 61, 44, 57)
('21-03-08 00:42:38.19671', 43, 62, 49, 49, 69, 64, 45, 55)
('21-03-08 00:42:38.22132', 42, 56, 49, 49, 70, 61, 44, 51)
('21-03-08 00:42:38.24389', 41, 48, 51, 50, 66, 62, 45, 49)
('21-03-08 00:42:38.25776', 44, 46, 50, 53, 67, 72, 48, 40)
('21-03-08 00:42:38.27997', 50, 57, 49, 54, 70, 66, 48, 48)
('21-03-08 00:42:38.30210', 64, 80, 45, 57, 70, 66, 51, 50)
('21-03-08 00:42:38.31707', 65, 84, 44, 56, 70, 66, 50, 53)
('21-03-08 00:42:38.33908', 69, 86, 38, 59, 68, 63, 52, 61)
('21-03-08 00:42:38.36325', 67, 93, 38, 124, 82, 265, 51, 68)
('21-03-08 00:42:38.37764', 142, 202, 41, 158, 98, 302, 52, 121)
('21-03-08 00:42:38.40106', 185, 252, 46, 177, 104, 332, 50, 131)
('21-03-08 00:42:38.42269', 199, 276, 53, 201, 118, 348, 64, 144)
('21-03-08 00:42:38.43633', 202, 281, 54, 206, 123, 357, 63, 162)
('21-03-08 00:42:38.45913', 205, 281, 52, 177, 114, 268, 60, 161)
('21-03-08 00:42:38.48343', 170, 222, 47, 154, 108, 227, 59, 127)
('21-03-08 00:42:38.49644', 127, 173, 44, 141, 103, 207, 60, 126)
('21-03-08 00:42:38.51964', 118, 132, 43, 108, 88, 185, 51, 118)
('21-03-08 00:42:38.54324', 118, 128, 45, 95, 84, 174, 51, 90)
('21-03-08 00:42:38.55703', 116, 128, 49, 102, 92, 159, 56, 94)
('21-03-08 00:42:38.57999', 109, 123, 52, 94, 82, 162, 55, 112)
('21-03-08 00:42:38.60276', 110, 94, 51, 78, 85, 143, 55, 114)
('21-03-08 00:42:38.61637', 94, 91, 47, 73, 87, 133, 51, 108)
('21-03-08 00:42:38.64042', 88, 79, 47, 74, 85, 129, 51, 107)
('21-03-08 00:42:38.66326', 90, 72, 45, 58, 76, 96, 46, 102)
('21-03-08 00:42:38.67821', 84, 52, 43, 50, 76, 92, 45, 76)
('21-03-08 00:42:38.69964', 60, 50, 44, 50, 69, 65, 44, 55)
('21-03-08 00:42:38.72310', 60, 45, 44, 49, 68, 72, 44, 56)
('21-03-08 00:42:38.73741', 54, 44, 41, 47, 63, 67, 46, 49)
('21-03-08 00:42:38.76128', 50, 43, 45, 45, 60, 65, 45, 50)
('21-03-08 00:42:38.78373', 53, 45, 46, 43, 56, 63, 49, 49)
('21-03-08 00:42:38.79641', 52, 42, 43, 41, 58, 57, 49, 49)
('21-03-08 00:42:38.81952', 55, 44, 46, 40, 59, 48, 47, 44)
('21-03-08 00:42:38.84370', 53, 46, 47, 38, 59, 52, 44, 49)
('21-03-08 00:42:38.85732', 49, 55, 46, 41, 65, 57, 47, 48)
('21-03-08 00:42:38.88003', 41, 55, 46, 41, 65, 51, 43, 46)
('21-03-08 00:42:38.90377', 42, 53, 46, 44, 69, 58, 41, 47)
('21-03-08 00:42:38.92496', 37, 54, 42, 44, 67, 58, 42, 45)
('21-03-08 00:42:38.93923', 35, 59, 44, 48, 70, 56, 41, 44)
('21-03-08 00:42:38.96237', 44, 54, 40, 46, 64, 51, 39, 48)
('21-03-08 00:42:38.98456', 48, 57, 38, 48, 62, 53, 41, 51)
('21-03-08 00:42:38.99984', 51, 60, 37, 51, 56, 55, 41, 56)
('21-03-08 00:42:39.02966', 52, 59, 38, 49, 53, 58, 43, 59)
('21-03-08 00:42:39.04567', 52, 54, 35, 51, 47, 62, 47, 59)
('21-03-08 00:42:39.05946', 48, 53, 34, 53, 48, 60, 49, 56)
('21-03-08 00:42:39.08323', 43, 57, 43, 57, 49, 65, 47, 54)
('21-03-08 00:42:39.10596', 46, 57, 47, 51, 49, 58, 46, 54)
('21-03-08 00:42:39.12008', 48, 68, 45, 52, 49, 57, 45, 52)
('21-03-08 00:42:39.14357', 47, 70, 47, 50, 57, 55, 44, 54)
('21-03-08 00:42:39.16720', 48, 70, 48, 49, 64, 56, 47, 52)
('21-03-08 00:42:39.17925', 47, 65, 43, 45, 68, 47, 54, 55)
('21-03-08 00:42:39.20184', 43, 66, 41, 45, 71, 46, 54, 53)
('21-03-08 00:42:39.22710', 40, 53, 46, 46, 73, 47, 54, 56)
('21-03-08 00:42:39.24009', 43, 49, 42, 45, 70, 44, 53, 53)
('21-03-08 00:42:39.26336', 41, 45, 43, 42, 61, 45, 52, 54)
('21-03-08 00:42:39.28495', 40, 45, 48, 39, 57, 49, 46, 48)
('21-03-08 00:42:39.29999', 39, 42, 47, 45, 57, 48, 45, 44)
('21-03-08 00:42:39.32181', 42, 45, 45, 47, 53, 45, 46, 42)
('21-03-08 00:42:39.34536', 45, 46, 50, 47, 52, 44, 48, 40)
('21-03-08 00:42:39.36051', 45, 48, 49, 51, 56, 45, 52, 42)
('21-03-08 00:42:39.38381', 46, 47, 45, 51, 61, 46, 52, 45)
('21-03-08 00:42:39.40586', 51, 50, 47, 46, 60, 52, 52, 48)
('21-03-08 00:42:39.42754', 48, 47, 47, 44, 63, 52, 51, 45)
('21-03-08 00:42:39.44181', 46, 48, 45, 45, 69, 56, 45, 46)
('21-03-08 00:42:39.46490', 47, 52, 47, 42, 69, 53, 43, 44)
('21-03-08 00:42:39.48720', 47, 70, 45, 44, 61, 54, 42, 43)
('21-03-08 00:42:39.50151', 43, 78, 43, 51, 75, 63, 51, 54)
('21-03-08 00:42:39.52611', 42, 90, 41, 56, 74, 63, 50, 60)
('21-03-08 00:42:39.53947', 45, 99, 42, 58, 72, 69, 52, 59)
('21-03-08 00:42:39.56173', 48, 105, 39, 60, 77, 71, 47, 60)
('21-03-08 00:42:39.58497', 53, 95, 42, 61, 78, 74, 47, 62)
('21-03-08 00:42:39.59962', 56, 95, 44, 55, 69, 65, 38, 56)
('21-03-08 00:42:39.62183', 56, 97, 55, 56, 71, 73, 43, 56)
('21-03-08 00:42:39.64498', 55, 93, 54, 54, 68, 69, 44, 63)
('21-03-08 00:42:39.66139', 52, 93, 55, 53, 58, 69, 48, 63)
('21-03-08 00:42:39.68318', 54, 92, 54, 52, 66, 73, 54, 63)
('21-03-08 00:42:39.70487', 52, 84, 51, 66, 73, 87, 58, 56)
('21-03-08 00:42:39.72057', 60, 67, 40, 60, 76, 82, 61, 52)
('21-03-08 00:42:39.74274', 58, 68, 38, 60, 78, 82, 60, 46)
('21-03-08 00:42:39.76580', 61, 54, 42, 63, 85, 83, 59, 51)
('21-03-08 00:42:39.78004', 57, 61, 43, 63, 85, 74, 57, 51)
('21-03-08 00:42:39.80183', 56, 60, 47, 46, 78, 60, 56, 50)
('21-03-08 00:42:39.82494', 49, 63, 49, 47, 76, 58, 54, 52)
('21-03-08 00:42:39.84845', 48, 67, 55, 56, 79, 76, 62, 50)
('21-03-08 00:42:39.86185', 43, 79, 56, 54, 75, 77, 63, 42)
('21-03-08 00:42:39.88541', 39, 74, 56, 54, 73, 80, 61, 40)
('21-03-08 00:42:39.90772', 37, 74, 56, 63, 78, 79, 63, 43)
('21-03-08 00:42:39.92144', 40, 73, 53, 63, 76, 81, 58, 36)
('21-03-08 00:42:39.94700', 40, 62, 50, 55, 72, 59, 49, 37)
('21-03-08 00:42:39.96724', 44, 47, 46, 53, 72, 54, 45, 39)
('21-03-08 00:42:39.98178', 46, 47, 42, 52, 68, 50, 42, 39)
('21-03-08 00:42:40.00446', 49, 50, 39, 47, 63, 50, 40, 38)
('21-03-08 00:42:40.02823', 51, 49, 43, 45, 59, 53, 38, 44)
('21-03-08 00:42:40.04187', 54, 44, 45, 46, 62, 50, 41, 45)
('21-03-08 00:42:40.06666', 54, 42, 43, 43, 56, 55, 41, 44)
('21-03-08 00:42:40.08737', 52, 42, 46, 49, 58, 58, 40, 44)
('21-03-08 00:42:40.10248', 51, 37, 48, 46, 59, 59, 37, 49)
('21-03-08 00:42:40.12587', 50, 38, 46, 52, 70, 53, 42, 46)
('21-03-08 00:42:40.14766', 53, 41, 45, 53, 73, 54, 38, 47)
('21-03-08 00:42:40.16296', 56, 41, 46, 56, 79, 55, 44, 55)
('21-03-08 00:42:40.18483', 56, 40, 46, 54, 79, 55, 46, 53)
('21-03-08 00:42:40.21627', 59, 41, 42, 57, 83, 51, 50, 53)
('21-03-08 00:42:40.22141', 60, 43, 40, 53, 82, 53, 50, 55)
('21-03-08 00:42:40.24495', 56, 58, 40, 53, 78, 60, 52, 53)
('21-03-08 00:42:40.26759', 50, 60, 43, 54, 75, 57, 49, 46)
('21-03-08 00:42:40.28261', 52, 59, 45, 50, 75, 56, 48, 48)
('21-03-08 00:42:40.30511', 48, 59, 46, 46, 68, 56, 45, 47)
('21-03-08 00:42:40.32865', 46, 56, 48, 54, 65, 62, 48, 47)
('21-03-08 00:42:40.34229', 44, 43, 47, 50, 64, 65, 46, 49)
('21-03-08 00:42:40.36577', 46, 46, 45, 46, 66, 68, 45, 48)
('21-03-08 00:42:40.38759', 58, 74, 43, 47, 64, 95, 46, 47)
('21-03-08 00:42:40.40198', 86, 98, 46, 52, 68, 125, 49, 45)
('21-03-08 00:42:40.42468', 97, 130, 44, 46, 74, 128, 47, 46)
('21-03-08 00:42:40.44757', 99, 197, 43, 52, 81, 135, 50, 57)
('21-03-08 00:42:40.46207', 100, 207, 46, 82, 102, 136, 56, 62)
('21-03-08 00:42:40.48467', 94, 203, 45, 86, 111, 134, 58, 65)
('21-03-08 00:42:40.50770', 73, 196, 47, 84, 111, 118, 61, 67)
('21-03-08 00:42:40.52184', 65, 180, 46, 83, 109, 116, 58, 65)
('21-03-08 00:42:40.54493', 64, 111, 49, 82, 106, 105, 55, 58)
('21-03-08 00:42:40.56820', 61, 91, 44, 52, 82, 103, 50, 51)
('21-03-08 00:42:40.58345', 58, 83, 48, 47, 74, 80, 45, 48)
('21-03-08 00:42:40.60543', 52, 78, 50, 49, 68, 71, 50, 46)
('21-03-08 00:42:40.62802', 59, 82, 51, 54, 68, 66, 53, 42)
('21-03-08 00:42:40.64259', 64, 90, 46, 51, 66, 71, 55, 38)
('21-03-08 00:42:40.66518', 70, 95, 49, 50, 67, 76, 58, 46)
('21-03-08 00:42:40.68738', 76, 112, 47, 51, 69, 86, 58, 45)
('21-03-08 00:42:40.70196', 78, 111, 41, 48, 69, 79, 55, 42)
('21-03-08 00:42:40.72515', 68, 108, 42, 42, 62, 75, 55, 45)
('21-03-08 00:42:40.74729', 60, 92, 45, 45, 71, 69, 55, 44)
('21-03-08 00:42:40.77039', 54, 86, 44, 45, 70, 61, 51, 35)
('21-03-08 00:42:40.78380', 51, 57, 46, 43, 63, 42, 55, 40)
('21-03-08 00:42:40.80830', 49, 58, 49, 46, 67, 49, 46, 45)
('21-03-08 00:42:40.83101', 47, 52, 56, 49, 70, 50, 44, 44)
('21-03-08 00:42:40.84493', 44, 49, 55, 50, 64, 47, 44, 47)
('21-03-08 00:42:40.86823', 43, 47, 58, 52, 64, 47, 45, 47)
('21-03-08 00:42:40.89020', 40, 53, 53, 53, 63, 48, 44, 41)
('21-03-08 00:42:40.90391', 40, 51, 49, 56, 65, 45, 46, 36)
('21-03-08 00:42:40.92943', 41, 58, 40, 60, 68, 55, 44, 37)
('21-03-08 00:42:40.94940', 45, 74, 39, 59, 68, 72, 43, 37)
('21-03-08 00:42:40.97199', 54, 80, 43, 57, 72, 85, 43, 40)
('21-03-08 00:42:40.98697', 56, 82, 46, 59, 79, 101, 40, 46)
('21-03-08 00:42:41.00981', 65, 85, 46, 53, 74, 105, 42, 47)
('21-03-08 00:42:41.02533', 66, 82, 47, 50, 73, 109, 44, 47)
('21-03-08 00:42:41.04812', 64, 70, 46, 49, 71, 102, 44, 50)
('21-03-08 00:42:41.06988', 77, 68, 37, 53, 71, 98, 48, 55)
('21-03-08 00:42:41.09298', 87, 76, 37, 56, 65, 106, 47, 66)
('21-03-08 00:42:41.10871', 150, 212, 43, 79, 91, 221, 46, 83)
('21-03-08 00:42:41.13003', 177, 219, 44, 76, 99, 226, 48, 89)
('21-03-08 00:42:41.14538', 181, 222, 43, 77, 113, 238, 46, 93)
('21-03-08 00:42:41.16777', 183, 222, 44, 74, 110, 236, 39, 90)
('21-03-08 00:42:41.19095', 181, 224, 46, 76, 112, 227, 38, 81)
('21-03-08 00:42:41.20491', 135, 104, 42, 49, 97, 118, 41, 64)
('21-03-08 00:42:41.23010', 116, 93, 43, 48, 87, 99, 38, 59)
('21-03-08 00:42:41.25012', 114, 88, 49, 45, 65, 60, 38, 47)
('21-03-08 00:42:41.26508', 107, 88, 49, 44, 66, 68, 46, 46)
('21-03-08 00:42:41.28734', 107, 86, 48, 36, 68, 77, 49, 49)
('21-03-08 00:42:41.31160', 100, 91, 48, 40, 72, 75, 51, 53)
('21-03-08 00:42:41.32606', 90, 93, 46, 43, 73, 74, 49, 47)
('21-03-08 00:42:41.34869', 86, 87, 40, 45, 76, 76, 50, 50)
('21-03-08 00:42:41.37065', 76, 88, 40, 48, 78, 68, 47, 49)
('21-03-08 00:42:41.38487', 73, 74, 39, 47, 71, 57, 45, 47)
('21-03-08 00:42:41.40676', 72, 63, 37, 42, 56, 54, 42, 41)
('21-03-08 00:42:41.43056', 55, 55, 37, 46, 55, 53, 43, 45)
('21-03-08 00:42:41.44551', 54, 54, 39, 46, 53, 53, 42, 45)
('21-03-08 00:42:41.46710', 52, 44, 36, 43, 56, 47, 38, 44)
('21-03-08 00:42:41.48942', 46, 47, 35, 41, 57, 47, 39, 41)
('21-03-08 00:42:41.50434', 46, 50, 39, 43, 57, 44, 33, 41)
('21-03-08 00:42:41.52860', 42, 47, 43, 39, 67, 47, 37, 40)
('21-03-08 00:42:41.55008', 44, 48, 44, 42, 66, 43, 35, 38)
('21-03-08 00:42:41.56427', 44, 52, 44, 44, 64, 43, 37, 38)
('21-03-08 00:42:41.60312', 47, 49, 44, 45, 61, 44, 39, 41)
('21-03-08 00:42:41.60987', 48, 51, 41, 47, 69, 41, 40, 41)
('21-03-08 00:42:41.62427', 49, 51, 38, 48, 59, 37, 38, 40)
('21-03-08 00:42:41.64736', 46, 53, 38, 51, 62, 41, 44, 43)
('21-03-08 00:42:41.66975', 48, 56, 39, 53, 61, 48, 49, 44)
('21-03-08 00:42:41.68418', 45, 57, 40, 55, 73, 45, 56, 46)
('21-03-08 00:42:41.70718', 46, 58, 45, 55, 71, 49, 56, 53)
('21-03-08 00:42:41.73106', 47, 60, 46, 57, 74, 50, 57, 56)
('21-03-08 00:42:41.75256', 49, 61, 49, 55, 74, 47, 52, 58)
('21-03-08 00:42:41.76743', 49, 57, 50, 56, 77, 44, 49, 58)
('21-03-08 00:42:41.78965', 50, 55, 52, 54, 69, 46, 40, 53)
('21-03-08 00:42:41.81983', 49, 57, 52, 56, 70, 50, 42, 45)
('21-03-08 00:42:41.82761', 63, 67, 50, 51, 72, 51, 41, 60)
('21-03-08 00:42:41.84998', 96, 77, 47, 48, 71, 56, 42, 79)
('21-03-08 00:42:41.87201', 97, 78, 45, 45, 75, 58, 41, 81)
('21-03-08 00:42:41.88701', 98, 80, 44, 45, 77, 60, 40, 84)
('21-03-08 00:42:41.90994', 100, 75, 39, 45, 78, 59, 39, 84)
('21-03-08 00:42:41.93239', 92, 63, 40, 44, 76, 58, 36, 75)
('21-03-08 00:42:41.94661', 59, 49, 41, 46, 75, 54, 37, 54)
('21-03-08 00:42:41.97054', 57, 45, 41, 45, 72, 51, 36, 55)
('21-03-08 00:42:41.99243', 54, 44, 43, 47, 74, 50, 36, 64)
('21-03-08 00:42:42.00705', 58, 44, 45, 43, 84, 53, 39, 163)
('21-03-08 00:42:42.03002', 125, 59, 46, 44, 83, 66, 68, 172)
('21-03-08 00:42:42.05320', 150, 58, 49, 51, 96, 70, 69, 171)
('21-03-08 00:42:42.06637', 160, 101, 52, 51, 95, 75, 71, 170)
('21-03-08 00:42:42.08965', 162, 103, 50, 54, 100, 76, 73, 167)
('21-03-08 00:42:42.11221', 160, 106, 47, 57, 90, 75, 71, 76)
('21-03-08 00:42:42.12655', 119, 101, 47, 58, 90, 69, 50, 49)
('21-03-08 00:42:42.15711', 126, 108, 49, 54, 88, 68, 52, 50)
('21-03-08 00:42:42.17298', 115, 72, 46, 57, 95, 70, 68, 50)
('21-03-08 00:42:42.18663', 124, 70, 44, 60, 89, 71, 83, 174)
