('21-03-08 14:02:00.34370', 20, 22, 35, 43, 56, 51, 36, 26)
('21-03-08 14:02:00.36023', 20, 21, 35, 41, 73, 50, 32, 22)
('21-03-08 14:02:00.38159', 21, 25, 35, 48, 91, 50, 32, 22)
('21-03-08 14:02:00.40379', 19, 27, 34, 48, 87, 35, 29, 22)
('21-03-08 14:02:00.42240', 20, 28, 38, 47, 89, 33, 28, 23)
('21-03-08 14:02:00.44141', 28, 109, 39, 47, 88, 31, 25, 22)
('21-03-08 14:02:00.46404', 46, 218, 40, 46, 88, 32, 29, 24)
('21-03-08 14:02:00.48052', 50, 228, 42, 49, 83, 35, 32, 25)
('21-03-08 14:02:00.50897', 54, 237, 43, 71, 120, 39, 36, 28)
('21-03-08 14:02:00.52368', 55, 240, 46, 74, 122, 41, 38, 31)
('21-03-08 14:02:00.54698', 52, 219, 42, 75, 125, 50, 41, 31)
('21-03-08 14:02:00.56890', 59, 279, 43, 78, 120, 52, 43, 30)
('21-03-08 14:02:00.58370', 57, 279, 44, 75, 112, 51, 42, 29)
('21-03-08 14:02:00.60697', 56, 280, 48, 144, 95, 48, 42, 32)
('21-03-08 14:02:00.62918', 56, 282, 43, 151, 94, 52, 56, 32)
('21-03-08 14:02:00.64375', 57, 280, 44, 157, 96, 45, 57, 35)
('21-03-08 14:02:00.66681', 36, 121, 43, 156, 93, 46, 58, 38)
('21-03-08 14:02:00.68869', 37, 102, 43, 158, 98, 61, 66, 44)
('21-03-08 14:02:00.70624', 35, 79, 37, 90, 82, 68, 67, 42)
('21-03-08 14:02:00.72643', 33, 59, 39, 101, 110, 68, 58, 42)
('21-03-08 14:02:00.75015', 34, 55, 38, 93, 114, 68, 57, 41)
('21-03-08 14:02:00.78009', 34, 44, 37, 97, 123, 65, 55, 40)
('21-03-08 14:02:00.78954', 31, 40, 38, 95, 127, 49, 48, 34)
('21-03-08 14:02:00.80975', 32, 39, 39, 93, 127, 47, 50, 36)
('21-03-08 14:02:00.82459', 35, 35, 43, 93, 192, 43, 46, 35)
('21-03-08 14:02:00.84613', 68, 227, 46, 107, 220, 47, 44, 35)
('21-03-08 14:02:00.86937', 71, 235, 46, 104, 221, 47, 44, 35)
('21-03-08 14:02:00.88494', 72, 246, 45, 106, 222, 46, 42, 35)
('21-03-08 14:02:00.90786', 72, 250, 46, 104, 220, 43, 37, 32)
('21-03-08 14:02:00.93734', 70, 252, 41, 94, 159, 40, 37, 33)
('21-03-08 14:02:00.94422', 42, 119, 37, 90, 134, 34, 36, 32)
('21-03-08 14:02:00.96720', 68, 245, 36, 89, 133, 36, 37, 37)
('21-03-08 14:02:00.99463', 69, 241, 40, 85, 140, 37, 34, 36)
('21-03-08 14:02:01.00480', 71, 250, 40, 87, 149, 35, 33, 35)
('21-03-08 14:02:01.02668', 73, 253, 45, 74, 148, 38, 33, 32)
('21-03-08 14:02:01.05156', 71, 253, 52, 58, 148, 45, 36, 38)
('21-03-08 14:02:01.06376', 47, 128, 54, 62, 161, 52, 38, 37)
('21-03-08 14:02:01.08663', 46, 117, 53, 60, 155, 53, 40, 41)
('21-03-08 14:02:01.10860', 50, 88, 53, 56, 165, 53, 43, 52)
('21-03-08 14:02:01.13163', 52, 77, 50, 55, 161, 53, 44, 55)
('21-03-08 14:02:01.14600', 51, 68, 43, 52, 156, 51, 42, 52)
('21-03-08 14:02:01.16916', 47, 52, 42, 46, 158, 49, 39, 51)
('21-03-08 14:02:01.19198', 47, 44, 39, 44, 158, 50, 44, 52)
('21-03-08 14:02:01.20713', 44, 37, 39, 43, 143, 51, 44, 49)
('21-03-08 14:02:01.22932', 42, 40, 38, 41, 140, 58, 51, 50)
('21-03-08 14:02:01.25103', 46, 62, 36, 39, 126, 65, 66, 54)
('21-03-08 14:02:01.26674', 54, 73, 34, 41, 102, 68, 68, 59)
('21-03-08 14:02:01.28942', 57, 95, 38, 47, 98, 71, 65, 57)
('21-03-08 14:02:01.31111', 55, 106, 41, 46, 89, 73, 65, 52)
('21-03-08 14:02:01.32632', 58, 107, 44, 55, 86, 69, 68, 60)
('21-03-08 14:02:01.35715', 61, 96, 49, 73, 109, 68, 65, 82)
('21-03-08 14:02:01.37294', 68, 90, 55, 109, 135, 63, 79, 107)
('21-03-08 14:02:01.38669', 106, 248, 62, 134, 162, 61, 102, 246)
('21-03-08 14:02:01.40885', 111, 247, 62, 139, 169, 58, 106, 260)
('21-03-08 14:02:01.43133', 108, 253, 59, 141, 172, 55, 102, 263)
('21-03-08 14:02:01.44605', 105, 260, 55, 134, 164, 49, 96, 259)
('21-03-08 14:02:01.46869', 98, 261, 52, 111, 140, 50, 83, 251)
('21-03-08 14:02:01.49180', 76, 272, 43, 83, 120, 64, 59, 121)
('21-03-08 14:02:01.50611', 199, 299, 45, 76, 141, 121, 105, 378)
('21-03-08 14:02:01.53071', 431, 390, 66, 80, 320, 237, 213, 659)
('21-03-08 14:02:01.55522', 627, 445, 107, 91, 398, 337, 346, 827)
('21-03-08 14:02:01.56679', 776, 473, 117, 102, 422, 346, 359, 875)
('21-03-08 14:02:01.58956', 801, 476, 150, 114, 444, 355, 369, 916)
('21-03-08 14:02:01.61100', 795, 499, 161, 161, 442, 342, 371, 866)
('21-03-08 14:02:01.62606', 734, 598, 158, 202, 370, 281, 355, 707)
('21-03-08 14:02:01.65090', 599, 633, 140, 288, 313, 152, 248, 538)
('21-03-08 14:02:01.67107', 392, 672, 133, 292, 300, 128, 237, 476)
('21-03-08 14:02:01.69019', 378, 666, 98, 312, 274, 93, 233, 487)
('21-03-08 14:02:01.70888', 423, 777, 86, 295, 272, 84, 219, 479)
('21-03-08 14:02:01.73135', 369, 708, 85, 273, 276, 64, 164, 448)
('21-03-08 14:02:01.74607', 347, 667, 78, 178, 274, 58, 132, 425)
('21-03-08 14:02:01.76995', 357, 635, 86, 171, 265, 58, 116, 414)
('21-03-08 14:02:01.79208', 315, 599, 83, 128, 268, 57, 89, 308)
('21-03-08 14:02:01.80644', 196, 425, 72, 124, 284, 60, 110, 245)
('21-03-08 14:02:01.82898', 175, 366, 66, 108, 252, 53, 104, 234)
('21-03-08 14:02:01.85126', 142, 324, 62, 102, 219, 56, 111, 197)
('21-03-08 14:02:01.86601', 129, 272, 53, 88, 209, 85, 133, 226)
('21-03-08 14:02:01.89121', 204, 263, 79, 72, 274, 177, 188, 540)
('21-03-08 14:02:01.91137', 475, 292, 100, 67, 294, 256, 272, 793)
('21-03-08 14:02:01.92825', 499, 278, 105, 65, 288, 284, 286, 826)
('21-03-08 14:02:01.94851', 522, 276, 128, 110, 296, 287, 291, 848)
('21-03-08 14:02:01.97119', 542, 385, 160, 124, 298, 286, 296, 844)
('21-03-08 14:02:01.99529', 564, 547, 153, 124, 249, 249, 278, 729)
('21-03-08 14:02:02.00879', 381, 565, 146, 133, 267, 172, 199, 469)
('21-03-08 14:02:02.03144', 456, 633, 149, 143, 313, 130, 215, 470)
('21-03-08 14:02:02.05711', 448, 709, 132, 133, 310, 122, 219, 460)
('21-03-08 14:02:02.07490', 422, 671, 90, 129, 316, 107, 205, 450)
('21-03-08 14:02:02.09208', 361, 553, 84, 135, 304, 90, 188, 372)
('21-03-08 14:02:02.11700', 347, 508, 72, 135, 273, 77, 166, 335)
('21-03-08 14:02:02.12932', 188, 407, 57, 131, 215, 64, 120, 222)
('21-03-08 14:02:02.15630', 135, 249, 54, 110, 207, 65, 97, 136)
('21-03-08 14:02:02.18284', 114, 191, 47, 102, 204, 62, 80, 111)
('21-03-08 14:02:02.19131', 86, 154, 48, 98, 187, 55, 72, 92)
('21-03-08 14:02:02.21120', 76, 119, 45, 97, 163, 53, 67, 83)
('21-03-08 14:02:02.23793', 48, 84, 48, 89, 166, 46, 45, 81)
('21-03-08 14:02:02.24898', 41, 69, 49, 99, 172, 40, 51, 82)
('21-03-08 14:02:02.27460', 41, 63, 52, 103, 183, 37, 75, 168)
('21-03-08 14:02:02.30361', 49, 53, 49, 127, 195, 38, 92, 235)
('21-03-08 14:02:02.30923', 67, 48, 55, 134, 205, 35, 134, 337)
('21-03-08 14:02:02.33173', 76, 43, 57, 142, 191, 36, 150, 437)
('21-03-08 14:02:02.35591', 78, 44, 55, 140, 206, 37, 156, 457)
('21-03-08 14:02:02.36999', 84, 46, 59, 152, 183, 41, 160, 448)
('21-03-08 14:02:02.39401', 92, 49, 63, 135, 167, 42, 165, 466)
('21-03-08 14:02:02.41585', 112, 55, 68, 193, 188, 49, 148, 567)
('21-03-08 14:02:02.43911', 131, 119, 75, 199, 215, 52, 163, 574)
('21-03-08 14:02:02.45249', 240, 343, 112, 204, 200, 55, 229, 762)
('21-03-08 14:02:02.47615', 244, 365, 111, 192, 208, 54, 224, 770)
('21-03-08 14:02:02.48993', 247, 373, 113, 199, 209, 55, 220, 752)
('21-03-08 14:02:02.51138', 238, 378, 284, 151, 199, 51, 214, 636)
('21-03-08 14:02:02.53456', 234, 373, 724, 242, 585, 312, 425, 577)
('21-03-08 14:02:02.54900', 220, 199, 839, 243, 832, 334, 601, 343)
('21-03-08 14:02:02.57448', 226, 172, 880, 265, 879, 356, 600, 330)
('21-03-08 14:02:02.59578', 225, 155, 943, 264, 888, 358, 608, 309)
('21-03-08 14:02:02.60876', 225, 145, 931, 259, 893, 362, 615, 308)
('21-03-08 14:02:02.63163', 222, 231, 694, 168, 702, 200, 490, 285)
('21-03-08 14:02:02.65469', 122, 228, 580, 160, 399, 167, 190, 166)
('21-03-08 14:02:02.67417', 98, 224, 523, 137, 297, 117, 188, 102)
('21-03-08 14:02:02.69206', 88, 225, 399, 125, 267, 113, 163, 178)
('21-03-08 14:02:02.71448', 81, 223, 342, 110, 226, 100, 131, 196)
('21-03-08 14:02:02.72901', 68, 102, 246, 101, 199, 80, 134, 207)
('21-03-08 14:02:02.75167', 66, 88, 138, 100, 149, 68, 119, 210)
('21-03-08 14:02:02.77518', 61, 60, 106, 84, 95, 61, 120, 233)
('21-03-08 14:02:02.79402', 84, 51, 95, 104, 108, 53, 181, 309)
('21-03-08 14:02:02.81481', 114, 50, 80, 114, 130, 50, 224, 380)
('21-03-08 14:02:02.83516', 181, 225, 75, 119, 133, 49, 260, 580)
('21-03-08 14:02:02.85036', 253, 246, 97, 125, 127, 49, 423, 809)
('21-03-08 14:02:02.87238', 362, 359, 118, 123, 135, 49, 490, 1000)
('21-03-08 14:02:02.89538', 398, 436, 141, 115, 131, 52, 485, 1060)
('21-03-08 14:02:02.90878', 400, 449, 249, 106, 106, 56, 472, 1056)
('21-03-08 14:02:02.93464', 408, 429, 626, 471, 536, 163, 614, 1088)
('21-03-08 14:02:02.95814', 425, 440, 732, 496, 621, 229, 668, 1113)
('21-03-08 14:02:02.97690', 355, 365, 793, 514, 650, 245, 623, 945)
('21-03-08 14:02:02.99267', 316, 277, 801, 523, 657, 256, 614, 843)
('21-03-08 14:02:03.01584', 304, 267, 810, 537, 661, 255, 619, 829)
('21-03-08 14:02:03.03709', 257, 206, 606, 291, 411, 207, 465, 657)
('21-03-08 14:02:03.05618', 145, 158, 510, 244, 274, 133, 193, 249)
('21-03-08 14:02:03.07539', 94, 130, 410, 207, 195, 104, 185, 224)
('21-03-08 14:02:03.10728', 63, 111, 386, 181, 162, 75, 172, 210)
('21-03-08 14:02:03.11178', 55, 77, 310, 134, 150, 75, 134, 141)
('21-03-08 14:02:03.13491', 69, 207, 237, 101, 130, 61, 93, 101)
('21-03-08 14:02:03.15920', 62, 210, 131, 88, 114, 52, 83, 111)
('21-03-08 14:02:03.17541', 63, 218, 106, 75, 104, 47, 74, 113)
('21-03-08 14:02:03.19631', 77, 224, 106, 79, 108, 42, 92, 188)
('21-03-08 14:02:03.21703', 83, 227, 91, 70, 96, 40, 110, 230)
('21-03-08 14:02:03.23111', 76, 111, 68, 68, 87, 44, 132, 271)
('21-03-08 14:02:03.25547', 141, 182, 66, 75, 77, 44, 181, 509)
('21-03-08 14:02:03.27636', 236, 247, 76, 72, 75, 44, 283, 642)
('21-03-08 14:02:03.29461', 251, 326, 79, 63, 67, 39, 313, 693)
('21-03-08 14:02:03.31510', 262, 337, 97, 62, 65, 39, 322, 773)
('21-03-08 14:02:03.33778', 267, 338, 102, 63, 60, 41, 316, 768)
('21-03-08 14:02:03.35238', 249, 304, 507, 163, 117, 68, 292, 647)
('21-03-08 14:02:03.37576', 186, 268, 743, 449, 464, 240, 360, 630)
('21-03-08 14:02:03.39637', 172, 158, 774, 480, 535, 277, 368, 601)
('21-03-08 14:02:03.41114', 158, 131, 816, 495, 581, 280, 360, 503)
('21-03-08 14:02:03.43592', 150, 125, 828, 500, 588, 292, 365, 506)
('21-03-08 14:02:03.45878', 139, 124, 736, 481, 584, 292, 368, 492)
('21-03-08 14:02:03.47213', 106, 64, 560, 245, 384, 184, 217, 344)
('21-03-08 14:02:03.49448', 86, 55, 526, 186, 282, 124, 141, 250)
('21-03-08 14:02:03.51653', 76, 52, 459, 142, 175, 121, 129, 191)
('21-03-08 14:02:03.53188', 71, 46, 439, 126, 152, 87, 103, 132)
('21-03-08 14:02:03.55758', 55, 40, 300, 110, 141, 68, 87, 103)
('21-03-08 14:02:03.58559', 50, 36, 157, 94, 104, 59, 70, 67)
('21-03-08 14:02:03.59493', 42, 33, 118, 74, 100, 58, 67, 96)
('21-03-08 14:02:03.61479', 45, 30, 98, 70, 93, 54, 76, 208)
('21-03-08 14:02:03.63824', 53, 33, 89, 70, 87, 51, 92, 238)
('21-03-08 14:02:03.65170', 78, 31, 92, 65, 87, 54, 115, 449)
('21-03-08 14:02:03.67647', 89, 37, 79, 75, 90, 53, 128, 522)
('21-03-08 14:02:03.69639', 103, 61, 79, 77, 93, 50, 201, 550)
('21-03-08 14:02:03.71122', 212, 259, 91, 79, 90, 49, 348, 674)
('21-03-08 14:02:03.73513', 231, 284, 103, 80, 93, 50, 388, 756)
('21-03-08 14:02:03.75768', 228, 295, 92, 83, 88, 49, 391, 690)
('21-03-08 14:02:03.77211', 232, 300, 533, 115, 123, 69, 391, 652)
('21-03-08 14:02:03.79514', 286, 318, 763, 361, 286, 117, 541, 722)
('21-03-08 14:02:03.81791', 242, 217, 816, 378, 320, 122, 504, 624)
('21-03-08 14:02:03.83233', 233, 186, 866, 384, 329, 141, 483, 536)
('21-03-08 14:02:03.85511', 234, 170, 874, 394, 332, 151, 481, 502)
('21-03-08 14:02:03.87635', 231, 161, 785, 385, 323, 154, 481, 492)
('21-03-08 14:02:03.89155', 153, 119, 622, 189, 192, 126, 265, 341)
('21-03-08 14:02:03.91551', 113, 67, 558, 158, 156, 121, 166, 255)
('21-03-08 14:02:03.93697', 87, 60, 484, 143, 145, 97, 122, 190)
('21-03-08 14:02:03.95902', 71, 50, 476, 108, 138, 82, 94, 147)
('21-03-08 14:02:03.97564', 56, 49, 321, 106, 138, 60, 77, 109)
('21-03-08 14:02:03.99770', 48, 36, 188, 90, 149, 51, 57, 75)
('21-03-08 14:02:04.02779', 43, 34, 163, 87, 138, 49, 62, 86)
('21-03-08 14:02:04.03720', 51, 38, 130, 97, 132, 51, 93, 163)
('21-03-08 14:02:04.05706', 90, 44, 111, 101, 152, 50, 156, 283)
('21-03-08 14:02:04.07916', 102, 41, 80, 100, 147, 46, 184, 324)
('21-03-08 14:02:04.10277', 138, 49, 92, 94, 151, 47, 263, 497)
('21-03-08 14:02:04.11643', 158, 53, 91, 87, 134, 44, 286, 649)
('21-03-08 14:02:04.13981', 242, 82, 118, 74, 129, 45, 375, 798)
('21-03-08 14:02:04.15991', 243, 80, 120, 79, 102, 44, 362, 803)
('21-03-08 14:02:04.17626', 243, 86, 362, 89, 108, 53, 352, 819)
('21-03-08 14:02:04.19978', 248, 96, 694, 185, 367, 123, 428, 741)
('21-03-08 14:02:04.21544', 292, 110, 786, 212, 461, 152, 492, 756)
('21-03-08 14:02:04.23992', 237, 93, 907, 222, 463, 160, 437, 617)
('21-03-08 14:02:04.25961', 236, 94, 915, 225, 468, 161, 438, 575)
('21-03-08 14:02:04.27569', 234, 87, 929, 221, 469, 162, 442, 540)
('21-03-08 14:02:04.29743', 215, 72, 746, 158, 310, 123, 321, 523)
('21-03-08 14:02:04.32010', 132, 49, 688, 122, 150, 99, 177, 279)
('21-03-08 14:02:04.33567', 110, 43, 518, 108, 173, 90, 140, 185)
('21-03-08 14:02:04.35849', 80, 41, 504, 94, 162, 87, 112, 149)
('21-03-08 14:02:04.37898', 68, 40, 344, 92, 158, 78, 84, 103)
('21-03-08 14:02:04.39844', 53, 38, 276, 77, 190, 72, 63, 86)
('21-03-08 14:02:04.41622', 45, 33, 150, 78, 188, 52, 53, 68)
('21-03-08 14:02:04.45987', 42, 31, 131, 72, 175, 45, 47, 67)
('21-03-08 14:02:04.46398', 51, 36, 124, 85, 198, 47, 80, 175)
('21-03-08 14:02:04.47656', 65, 37, 94, 87, 209, 50, 99, 341)
('21-03-08 14:02:04.50041', 66, 37, 81, 100, 182, 42, 116, 374)
('21-03-08 14:02:04.51544', 81, 41, 78, 104, 174, 42, 188, 431)
('21-03-08 14:02:04.54067', 129, 57, 88, 107, 160, 45, 260, 535)
('21-03-08 14:02:04.55874', 145, 64, 92, 110, 135, 42, 269, 553)
('21-03-08 14:02:04.57554', 150, 156, 89, 108, 111, 46, 268, 497)
('21-03-08 14:02:04.59645', 162, 523, 102, 114, 90, 49, 268, 571)
('21-03-08 14:02:04.61978', 184, 688, 530, 119, 119, 73, 226, 546)
('21-03-08 14:02:04.63538', 212, 762, 716, 370, 286, 123, 243, 588)
('21-03-08 14:02:04.66504', 264, 822, 820, 381, 295, 140, 256, 613)
('21-03-08 14:02:04.67871', 291, 822, 961, 388, 303, 156, 258, 615)
('21-03-08 14:02:04.69732', 305, 668, 990, 389, 308, 159, 256, 545)
('21-03-08 14:02:04.71614', 293, 512, 885, 390, 298, 155, 258, 542)
('21-03-08 14:02:04.73902', 256, 399, 773, 177, 144, 123, 168, 396)
('21-03-08 14:02:04.75819', 191, 256, 678, 144, 133, 109, 117, 298)
('21-03-08 14:02:04.77630', 136, 215, 470, 120, 124, 95, 114, 245)
('21-03-08 14:02:04.79935', 79, 166, 408, 103, 115, 89, 104, 202)
('21-03-08 14:02:04.82274', 71, 249, 312, 94, 111, 79, 93, 158)
('21-03-08 14:02:04.83871', 61, 253, 227, 107, 109, 71, 88, 120)
('21-03-08 14:02:04.85923', 76, 298, 175, 111, 115, 69, 84, 75)
('21-03-08 14:02:04.87630', 77, 303, 147, 111, 104, 46, 60, 74)
('21-03-08 14:02:04.89859', 86, 336, 138, 135, 123, 46, 60, 60)
('21-03-08 14:02:04.91878', 84, 263, 122, 131, 134, 44, 64, 53)
('21-03-08 14:02:04.94263', 88, 291, 128, 125, 156, 46, 67, 54)
('21-03-08 14:02:04.96449', 285, 450, 135, 142, 152, 45, 73, 84)
('21-03-08 14:02:04.97962', 306, 469, 127, 177, 156, 48, 81, 86)
('21-03-08 14:02:05.00389', 319, 455, 130, 171, 163, 51, 83, 87)
('21-03-08 14:02:05.01680', 321, 469, 128, 187, 209, 56, 86, 91)
('21-03-08 14:02:05.03899', 322, 447, 119, 185, 211, 59, 88, 90)
('21-03-08 14:02:05.06235', 184, 318, 101, 211, 240, 57, 86, 76)
('21-03-08 14:02:05.07655', 146, 294, 90, 187, 261, 57, 80, 77)
('21-03-08 14:02:05.09901', 110, 284, 81, 178, 246, 55, 77, 75)
('21-03-08 14:02:05.12342', 99, 248, 69, 166, 203, 54, 73, 67)
('21-03-08 14:02:05.13804', 96, 242, 61, 162, 187, 52, 71, 65)
('21-03-08 14:02:05.15895', 47, 119, 58, 105, 141, 53, 69, 49)
('21-03-08 14:02:05.18126', 45, 90, 64, 109, 104, 50, 63, 36)
('21-03-08 14:02:05.19709', 37, 75, 67, 107, 115, 52, 64, 36)
('21-03-08 14:02:05.21971', 33, 73, 67, 106, 140, 45, 57, 35)
('21-03-08 14:02:05.24292', 32, 70, 65, 106, 139, 45, 53, 40)
('21-03-08 14:02:05.25680', 31, 54, 61, 105, 140, 44, 49, 40)
('21-03-08 14:02:05.28816', 33, 50, 83, 98, 131, 45, 55, 45)
('21-03-08 14:02:05.30172', 49, 191, 84, 93, 128, 41, 56, 49)
('21-03-08 14:02:05.31623', 55, 198, 104, 81, 101, 41, 61, 90)
('21-03-08 14:02:05.34061', 58, 226, 108, 85, 96, 39, 60, 105)
('21-03-08 14:02:05.36149', 60, 235, 111, 85, 103, 37, 56, 108)
('21-03-08 14:02:05.37709', 60, 237, 93, 91, 100, 42, 55, 111)
('21-03-08 14:02:05.39901', 50, 158, 90, 93, 147, 41, 52, 109)
('21-03-08 14:02:05.42427', 59, 215, 69, 102, 158, 45, 44, 78)
('21-03-08 14:02:05.43776', 57, 194, 60, 97, 169, 47, 41, 53)
('21-03-08 14:02:05.45894', 56, 193, 56, 102, 169, 46, 40, 47)
('21-03-08 14:02:05.48246', 56, 200, 64, 112, 174, 42, 37, 37)
('21-03-08 14:02:05.49629', 54, 195, 64, 110, 133, 43, 42, 38)
('21-03-08 14:02:05.52692', 54, 246, 65, 102, 121, 40, 45, 38)
('21-03-08 14:02:05.54183', 54, 246, 64, 96, 111, 36, 46, 37)
('21-03-08 14:02:05.55621', 53, 242, 61, 89, 97, 39, 50, 35)
('21-03-08 14:02:05.57979', 53, 238, 50, 60, 102, 36, 51, 37)
('21-03-08 14:02:05.60372', 54, 236, 52, 55, 97, 39, 47, 35)
('21-03-08 14:02:05.61689', 37, 101, 49, 52, 94, 39, 46, 41)
('21-03-08 14:02:05.63939', 49, 193, 51, 62, 101, 41, 49, 63)
('21-03-08 14:02:05.66212', 52, 192, 52, 64, 112, 43, 50, 67)
('21-03-08 14:02:05.67774', 52, 198, 52, 63, 98, 49, 47, 76)
('21-03-08 14:02:05.70006', 53, 201, 45, 62, 100, 48, 52, 109)
('21-03-08 14:02:05.72206', 53, 198, 47, 60, 99, 47, 54, 147)
('21-03-08 14:02:05.74118', 38, 99, 51, 50, 82, 44, 53, 145)
('21-03-08 14:02:05.76185', 49, 208, 50, 49, 69, 44, 52, 146)
('21-03-08 14:02:05.78185', 49, 205, 49, 46, 71, 39, 51, 144)
('21-03-08 14:02:05.79632', 49, 211, 49, 45, 64, 41, 49, 126)
('21-03-08 14:02:05.82092', 48, 216, 45, 43, 58, 43, 45, 74)
('21-03-08 14:02:05.84518', 49, 214, 40, 40, 58, 48, 50, 64)
('21-03-08 14:02:05.86542', 33, 107, 39, 41, 76, 46, 51, 59)
('21-03-08 14:02:05.87930', 31, 97, 45, 40, 78, 46, 54, 49)
('21-03-08 14:02:05.90418', 28, 69, 46, 40, 78, 44, 51, 35)
('21-03-08 14:02:05.92500', 28, 53, 57, 42, 84, 43, 50, 35)
('21-03-08 14:02:05.94374', 26, 45, 58, 40, 81, 40, 42, 30)
('21-03-08 14:02:05.96188', 24, 33, 59, 31, 68, 40, 38, 26)
('21-03-08 14:02:05.98805', 25, 28, 55, 32, 63, 45, 36, 34)
('21-03-08 14:02:05.99949', 25, 29, 56, 31, 78, 43, 41, 36)
('21-03-08 14:02:06.02455', 26, 27, 46, 32, 79, 44, 43, 37)
('21-03-08 14:02:06.04628', 27, 36, 45, 34, 80, 43, 44, 36)
('21-03-08 14:02:06.05913', 28, 39, 49, 36, 88, 47, 55, 38)
('21-03-08 14:02:06.08198', 30, 40, 52, 35, 93, 46, 59, 34)
('21-03-08 14:02:06.10979', 29, 39, 51, 37, 78, 48, 55, 31)
('21-03-08 14:02:06.12158', 28, 40, 52, 38, 73, 55, 59, 31)
('21-03-08 14:02:06.14179', 27, 32, 54, 43, 76, 59, 60, 32)
('21-03-08 14:02:06.16562', 27, 27, 53, 47, 71, 60, 51, 31)
('21-03-08 14:02:06.17919', 24, 28, 49, 53, 79, 57, 45, 27)
('21-03-08 14:02:06.20752', 24, 36, 46, 53, 89, 56, 46, 28)
('21-03-08 14:02:06.22428', 24, 36, 48, 52, 89, 51, 39, 26)
('21-03-08 14:02:06.23868', 24, 37, 45, 54, 88, 50, 36, 34)
('21-03-08 14:02:06.26121', 26, 39, 40, 50, 81, 44, 33, 34)
('21-03-08 14:02:06.28435', 29, 39, 39, 46, 83, 44, 37, 41)
('21-03-08 14:02:06.30305', 32, 32, 49, 48, 88, 44, 40, 41)
('21-03-08 14:02:06.32210', 31, 30, 48, 49, 86, 45, 39, 46)
('21-03-08 14:02:06.34493', 32, 30, 51, 41, 86, 40, 40, 62)
('21-03-08 14:02:06.35910', 31, 30, 55, 46, 84, 41, 41, 65)
('21-03-08 14:02:06.38523', 28, 31, 61, 73, 76, 39, 43, 61)
('21-03-08 14:02:06.40577', 25, 46, 57, 85, 72, 40, 39, 62)
('21-03-08 14:02:06.41958', 26, 49, 59, 89, 72, 38, 39, 61)
