46
42
41
44
43
43
55
58
62
64
66
62
61
58
54
52
77
102
162
291
622
801
944
1002
1014
889
789
646
566
532
508
484
462
507
501
475
461
476
427
440
494
489
461
456
418
384
344
367
356
392
369
380
370
517
659
732
791
832
777
653
560
453
345
245
168
141
129
116
106
118
185
189
191
203
216
166
171
170
157
135
123
96
86
87
72
94
95
94
103
124
109
108
107
95
66
58
49
46
43
39
37
37
42
47
48
51
50
50
50
52
51
56
55
55
50
50
44
47
47
51
49
51
49
46
45
45
47
46
48
52
50
48
49
49
46
48
45
46
44
41
39
42
43
52
53
58
57
58
59
243
465
511
531
553
520
387
348
327
292
259
217
375
422
508
540
529
418
387
274
225
218
223
176
157
125
119
87
88
86
77
73
76
77
71
73
72
68
66
66
68
72
73
70
70
68
65
65
68
74
72
70
70
67
58
64
65
64
67
71
67
73
76
75
70
68
62
69
69
72
73
81
79
80
80
81
76
69
70
64
62
60
61
53
65
67
67
66
68
67
68
71
72
77
73
73
72
70
65
64
60
64
69
69
72
72
69
67
71
67
67
70
69
64
66
75
71
70
68
67
59
63
61
63
69
72
71
73
77
74
72
72
76
71
68
72
71
67
67
68
64
64
65
69
69
70
70
69
69
68
70
69
67
70
73
70
70
79
75
75
77
77
68
67
64
58
67
67
72
74
74
63
65
63
63
63
65
64
61
63
70
69
68
73
69
62
62
69
67
68
70
74
69
64
65
68
68
71
75
75
71
66
59
63
61
67
75
76
75
76
75
77
81
78
78
71
61
60
57
60
69
67
63
72
70
68
71
75
76
74
